season,week,seasonType,gameId,homeTeam,awayTeam,spread,homeWinProbability
2016,5.0,regular,400869294.0,Boston College,Buffalo,-20.0,0.916
2016,5.0,regular,400869295.0,Bowling Green,Eastern Michigan,-6.5,0.673
2016,5.0,regular,400868926.0,BYU,Toledo,-4.5,0.622
2016,5.0,regular,400869128.0,California,Utah,-2.0,0.555
2016,5.0,regular,400869298.0,Central Michigan,Western Michigan,4.0,0.391
2016,5.0,regular,400869370.0,Charlotte,Old Dominion,7.5,0.302
2016,5.0,regular,400869529.0,Cincinnati,South Florida,6.0,0.34
2016,5.0,regular,400869453.0,Clemson,Louisville,-3.5,0.595
2016,5.0,regular,400869127.0,Colorado,Oregon State,-16.0,0.865
2016,5.0,regular,400869208.0,Colorado State,Wyoming,-5.5,0.648
2016,5.0,regular,400869454.0,Duke,Virginia,-5.0,0.635
2016,5.0,regular,400869528.0,East Carolina,UCF,-5.5,0.648
2016,5.0,regular,400869371.0,Florida International,Florida Atlantic,5.0,0.365
2016,5.0,regular,400869455.0,Florida State,North Carolina,-12.0,0.796
2016,5.0,regular,400869013.0,Georgia,Tennessee,2.5,0.432
2016,5.0,regular,400869721.0,Georgia Tech,Miami,5.0,0.365
2016,5.0,regular,400869527.0,Houston,UConn,-24.5,0.954
2016,5.0,regular,400869819.0,Idaho,Troy,13.5,0.176
2016,5.0,regular,400869661.0,Indiana,Michigan State,8.0,0.291
2016,5.0,regular,400869662.0,Iowa,Northwestern,-12.0,0.796
2016,5.0,regular,400868879.0,Iowa State,Baylor,17.0,0.121
2016,5.0,regular,400869293.0,Kent State,Akron,5.0,0.365
2016,5.0,regular,400869372.0,Louisiana Tech,UTEP,-21.0,0.926
2016,5.0,regular,400869014.0,LSU,Missouri,-14.0,0.833
2016,5.0,regular,400869663.0,Maryland,Purdue,-9.0,0.733
2016,5.0,regular,400868961.0,Massachusetts,Tulane,2.5,0.432
2016,5.0,regular,400869296.0,Miami (OH),Ohio,3.5,0.405
2016,5.0,regular,400869664.0,Michigan,Wisconsin,-10.0,0.755
2016,5.0,regular,400869456.0,NC State,Wake Forest,-9.0,0.733
2016,5.0,regular,400869665.0,Nebraska,Illinois,-21.5,0.931
2016,5.0,regular,400869209.0,New Mexico,San José State,-4.5,0.622
2016,5.0,regular,400869820.0,New Mexico State,Louisiana,8.0,0.291
2016,5.0,regular,400869374.0,North Texas,Middle Tennessee,16.0,0.135
2016,5.0,regular,400869635.0,Ohio State,Rutgers,-37.0,0.995
2016,5.0,regular,400869620.0,Oklahoma State,Texas,-3.0,0.582
2016,5.0,regular,400869666.0,Penn State,Minnesota,-4.0,0.609
2016,5.0,regular,400869373.0,Pittsburgh,Marshall,-14.0,0.833
2016,5.0,regular,400869212.0,South Alabama,San Diego State,17.5,0.114
2016,5.0,regular,400869016.0,South Carolina,Texas A&M,14.0,0.167
2016,5.0,regular,400869375.0,Southern Miss,Rice,-21.0,0.926
2016,5.0,regular,400868950.0,Syracuse,Notre Dame,12.0,0.204
2016,5.0,regular,400869530.0,Temple,SMU,-13.5,0.824
2016,5.0,regular,400869821.0,Texas State,Incarnate Word,-17.0,0.879
2016,5.0,regular,400869598.0,Texas Tech,Kansas,-27.0,0.969
2016,5.0,regular,400869125.0,UCLA,Arizona,3.0,0.418
2016,5.0,regular,400869210.0,UNLV,Fresno State,-11.5,0.786
2016,5.0,regular,400869126.0,USC,Arizona State,-8.0,0.709
2016,5.0,regular,400869017.0,Vanderbilt,Florida,8.5,0.279
2016,5.0,regular,400869124.0,Washington,Stanford,-3.5,0.595
2016,5.0,regular,400869129.0,Washington State,Oregon,1.0,0.473
2016,5.0,regular,400869606.0,West Virginia,Kansas State,-5.5,0.648
2016,6.0,regular,400869302.0,Akron,Miami (OH),-7.5,0.698
2016,6.0,regular,400869131.0,Arizona State,UCLA,4.5,0.378
2016,6.0,regular,400869018.0,Arkansas,Alabama,13.0,0.185
2016,6.0,regular,400869822.0,Arkansas State,Georgia Southern,5.5,0.352
2016,6.0,regular,400869457.0,Boston College,Clemson,17.0,0.121
2016,6.0,regular,400869301.0,Buffalo,Kent State,-2.0,0.555
2016,6.0,regular,400869299.0,Central Michigan,Ball State,-13.5,0.824
2016,6.0,regular,400869215.0,Colorado State,Utah State,6.0,0.34
2016,6.0,regular,400868914.0,Duke,Army,-6.0,0.66
2016,6.0,regular,400869304.0,Eastern Michigan,Toledo,17.5,0.114
2016,6.0,regular,400869377.0,Florida Atlantic,Charlotte,-15.0,0.85
2016,6.0,regular,400869823.0,Georgia State,Texas State,-8.5,0.721
2016,6.0,regular,400869667.0,Illinois,Purdue,-9.0,0.733
2016,6.0,regular,400869599.0,Kansas,TCU,29.5,0.021
2016,6.0,regular,400869607.0,Kansas State,Texas Tech,-9.0,0.733
2016,6.0,regular,400869020.0,Kentucky,Vanderbilt,-2.0,0.555
2016,6.0,regular,400869379.0,Louisiana Tech,Western Kentucky,-1.0,0.527
2016,6.0,regular,400869531.0,Memphis,Temple,-6.5,0.673
2016,6.0,regular,400869722.0,Miami,Florida State,-1.5,0.541
2016,6.0,regular,400868927.0,Michigan State,BYU,-5.0,0.635
2016,6.0,regular,400869668.0,Minnesota,Iowa,1.5,0.459
2016,6.0,regular,400869021.0,Mississippi State,Auburn,-1.5,0.541
2016,6.0,regular,400869536.0,Navy,Houston,17.0,0.121
2016,6.0,regular,400868951.0,NC State,Notre Dame,2.5,0.432
2016,6.0,regular,400869216.0,Nevada,Fresno State,-11.5,0.786
2016,6.0,regular,400869214.0,New Mexico,Boise State,16.5,0.128
2016,6.0,regular,400869459.0,North Carolina,Virginia Tech,-5.5,0.648
2016,6.0,regular,400869380.0,North Texas,Marshall,11.0,0.224
2016,6.0,regular,400869300.0,Ohio,Bowling Green,-15.5,0.857
2016,6.0,regular,400869643.0,Ohio State,Indiana,-32.0,0.986
2016,6.0,regular,400869615.0,Oklahoma,Texas,-6.5,0.673
2016,6.0,regular,400869590.0,Oklahoma State,Iowa State,-16.5,0.872
2016,6.0,regular,400868962.0,Old Dominion,Massachusetts,-7.0,0.685
2016,6.0,regular,400869133.0,Oregon,Washington,6.5,0.327
2016,6.0,regular,400869134.0,Oregon State,California,10.0,0.245
2016,6.0,regular,400869669.0,Penn State,Maryland,-3.0,0.582
2016,6.0,regular,400869458.0,Pittsburgh,Georgia Tech,-8.0,0.709
2016,6.0,regular,400869636.0,Rutgers,Michigan,26.5,0.034
2016,6.0,regular,400869218.0,San Diego State,UNLV,-17.5,0.886
2016,6.0,regular,400869217.0,San José State,Hawai'i,-3.5,0.595
2016,6.0,regular,400869022.0,South Carolina,Georgia,8.5,0.279
2016,6.0,regular,400869535.0,South Florida,East Carolina,-20.0,0.916
2016,6.0,regular,400869135.0,Stanford,Washington State,-12.5,0.806
2016,6.0,regular,400869023.0,Texas A&M,Tennessee,-6.5,0.673
2016,6.0,regular,400869533.0,Tulsa,SMU,-11.0,0.776
2016,6.0,regular,400869534.0,UConn,Cincinnati,2.5,0.432
2016,6.0,regular,400869824.0,UL Monroe,Idaho,-3.0,0.582
2016,6.0,regular,400869132.0,USC,Colorado,-4.0,0.609
2016,6.0,regular,400869130.0,Utah,Arizona,-9.0,0.733
2016,6.0,regular,400869378.0,UTEP,Florida International,-2.5,0.568
2016,6.0,regular,400869381.0,UTSA,Southern Miss,14.5,0.159
2016,6.0,regular,400869460.0,Wake Forest,Syracuse,-3.0,0.582
2016,6.0,regular,400869303.0,Western Michigan,Northern Illinois,-19.0,0.905
2016,6.0,regular,400869213.0,Wyoming,Air Force,13.5,0.176
2016,7.0,regular,400869219.0,Air Force,New Mexico,-15.0,0.85
2016,7.0,regular,400869310.0,Akron,Western Michigan,10.5,0.234
2016,7.0,regular,400869136.0,Arizona,USC,7.0,0.315
2016,7.0,regular,400869024.0,Arkansas,Ole Miss,6.5,0.327
2016,7.0,regular,400869826.0,Arkansas State,South Alabama,-6.0,0.66
2016,7.0,regular,400868915.0,Army,Lafayette,-33.0,0.989
2016,7.0,regular,400868880.0,Baylor,Kansas,-35.0,0.992
2016,7.0,regular,400869220.0,Boise State,Colorado State,-25.5,0.961
2016,7.0,regular,400869305.0,Buffalo,Ball State,9.0,0.267
2016,7.0,regular,400868928.0,BYU,Mississippi State,-4.0,0.609
2016,7.0,regular,400869462.0,Clemson,NC State,-17.0,0.879
2016,7.0,regular,400869137.0,Colorado,Arizona State,-8.0,0.709
2016,7.0,regular,400869025.0,Florida,Missouri,-13.0,0.815
2016,7.0,regular,400869463.0,Florida State,Wake Forest,-25.5,0.961
2016,7.0,regular,400869221.0,Fresno State,San Diego State,17.5,0.114
2016,7.0,regular,400869026.0,Georgia,Vanderbilt,-14.5,0.841
2016,7.0,regular,400869464.0,Georgia Tech,Georgia Southern,-8.0,0.709
2016,7.0,regular,400869541.0,Houston,Tulsa,-23.5,0.947
2016,7.0,regular,400869828.0,Idaho,New Mexico State,-3.0,0.582
2016,7.0,regular,400869670.0,Indiana,Nebraska,6.0,0.34
2016,7.0,regular,400869825.0,Louisiana,App State,10.5,0.234
2016,7.0,regular,400869461.0,Louisville,Duke,-27.5,0.971
2016,7.0,regular,400869027.0,LSU,Southern Miss,-21.0,0.926
2016,7.0,regular,400869383.0,Marshall,Florida Atlantic,-12.0,0.796
2016,7.0,regular,400869671.0,Maryland,Minnesota,-3.0,0.582
2016,7.0,regular,400868963.0,Massachusetts,Louisiana Tech,16.0,0.135
2016,7.0,regular,400869723.0,Miami,North Carolina,-7.0,0.685
2016,7.0,regular,400869672.0,Michigan State,Northwestern,-6.5,0.673
2016,7.0,regular,400869384.0,Middle Tennessee,Western Kentucky,-2.5,0.568
2016,7.0,regular,400869307.0,Northern Illinois,Central Michigan,4.0,0.391
2016,7.0,regular,400869308.0,Ohio,Eastern Michigan,-10.0,0.755
2016,7.0,regular,400869608.0,Oklahoma,Kansas State,-13.0,0.815
2016,7.0,regular,400869139.0,Oregon State,Utah,13.0,0.185
2016,7.0,regular,400869673.0,Purdue,Iowa,13.0,0.185
2016,7.0,regular,400869385.0,Rice,UTSA,-1.5,0.541
2016,7.0,regular,400869637.0,Rutgers,Illinois,6.0,0.34
2016,7.0,regular,400869223.0,San José State,Nevada,-5.0,0.635
2016,7.0,regular,400869540.0,South Florida,UConn,-17.0,0.879
2016,7.0,regular,400869466.0,Syracuse,Virginia Tech,17.0,0.121
2016,7.0,regular,400869028.0,Tennessee,Alabama,9.0,0.267
2016,7.0,regular,400869591.0,Texas,Iowa State,-13.5,0.824
2016,7.0,regular,400869627.0,Texas Tech,West Virginia,-1.0,0.527
2016,7.0,regular,400869306.0,Toledo,Bowling Green,-24.0,0.951
2016,7.0,regular,400869827.0,Troy,Georgia State,-16.5,0.872
2016,7.0,regular,400869538.0,Tulane,Memphis,10.5,0.234
2016,7.0,regular,400869539.0,UCF,Temple,-1.0,0.527
2016,7.0,regular,400869829.0,UL Monroe,Texas State,-4.5,0.622
2016,7.0,regular,400869465.0,Virginia,Pittsburgh,5.0,0.365
2016,7.0,regular,400869138.0,Washington State,UCLA,-2.0,0.555
2016,7.0,regular,400869644.0,Wisconsin,Ohio State,9.5,0.256
2016,8.0,regular,400869225.0,Air Force,Hawai'i,-17.5,0.886
2016,8.0,regular,400869029.0,Alabama,Texas A&M,-16.5,0.872
2016,8.0,regular,400869831.0,App State,Idaho,-22.0,0.935
2016,8.0,regular,400869141.0,Arizona State,Washington State,6.5,0.327
2016,8.0,regular,400868916.0,Army,North Texas,-17.5,0.886
2016,8.0,regular,400869030.0,Auburn,Arkansas,-17.0,0.879
2016,8.0,regular,400869311.0,Ball State,Akron,-2.0,0.555
2016,8.0,regular,400869224.0,Boise State,BYU,-9.5,0.744
2016,8.0,regular,400869468.0,Boston College,Syracuse,-4.5,0.622
2016,8.0,regular,400869316.0,Bowling Green,Miami (OH),-3.5,0.595
2016,8.0,regular,400869140.0,California,Oregon,-3.0,0.582
2016,8.0,regular,400869544.0,Cincinnati,East Carolina,-2.0,0.555
2016,8.0,regular,400869387.0,Florida International,Louisiana Tech,16.0,0.135
2016,8.0,regular,400869833.0,Georgia State,UT Martin,-12.5,0.806
2016,8.0,regular,400869674.0,Iowa,Wisconsin,2.5,0.432
2016,8.0,regular,400869600.0,Kansas,Oklahoma State,28.0,0.027
2016,8.0,regular,400869609.0,Kansas State,Texas,-3.0,0.582
2016,8.0,regular,400869315.0,Kent State,Ohio,4.0,0.391
2016,8.0,regular,400869031.0,Kentucky,Mississippi State,1.5,0.459
2016,8.0,regular,400869469.0,Louisville,NC State,-20.0,0.916
2016,8.0,regular,400869032.0,LSU,Ole Miss,-4.5,0.622
2016,8.0,regular,400869386.0,Marshall,Charlotte,-17.0,0.879
2016,8.0,regular,400869675.0,Maryland,Michigan State,2.5,0.432
2016,8.0,regular,400869676.0,Michigan,Illinois,-28.0,0.973
2016,8.0,regular,400869638.0,Minnesota,Rutgers,-21.0,0.926
2016,8.0,regular,400869033.0,Missouri,Middle Tennessee,-4.0,0.609
2016,8.0,regular,400869546.0,Navy,Memphis,2.0,0.445
2016,8.0,regular,400869677.0,Nebraska,Purdue,-23.5,0.947
2016,8.0,regular,400869229.0,Nevada,Wyoming,3.0,0.418
2016,8.0,regular,400869227.0,New Mexico,UL Monroe,-14.5,0.841
2016,8.0,regular,400869832.0,New Mexico State,Georgia Southern,14.0,0.167
2016,8.0,regular,400869312.0,Northern Illinois,Buffalo,-20.0,0.916
2016,8.0,regular,400869678.0,Northwestern,Indiana,-2.5,0.568
2016,8.0,regular,400869645.0,Penn State,Ohio State,20.0,0.084
2016,8.0,regular,400869389.0,Rice,Prairie View A&M,-22.0,0.935
2016,8.0,regular,400869230.0,San Diego State,San José State,-22.5,0.94
2016,8.0,regular,400869545.0,SMU,Houston,24.0,0.049
2016,8.0,regular,400869830.0,South Alabama,Troy,9.0,0.267
2016,8.0,regular,400868964.0,South Carolina,Massachusetts,-21.0,0.926
2016,8.0,regular,400869143.0,Stanford,Colorado,-3.5,0.595
2016,8.0,regular,400869542.0,Temple,South Florida,6.0,0.34
2016,8.0,regular,400869834.0,Texas State,Louisiana,11.5,0.214
2016,8.0,regular,400869616.0,Texas Tech,Oklahoma,13.0,0.185
2016,8.0,regular,400869313.0,Toledo,Central Michigan,-10.0,0.755
2016,8.0,regular,400869547.0,Tulsa,Tulane,-10.0,0.755
2016,8.0,regular,400869142.0,UCLA,Utah,-7.0,0.685
2016,8.0,regular,400869543.0,UConn,UCF,2.0,0.445
2016,8.0,regular,400869226.0,UNLV,Colorado State,-1.5,0.541
2016,8.0,regular,400869228.0,Utah State,Fresno State,-14.0,0.833
2016,8.0,regular,400869390.0,UTSA,UTEP,-7.0,0.685
2016,8.0,regular,400869034.0,Vanderbilt,Tennessee State,-27.5,0.971
2016,8.0,regular,400869470.0,Virginia,North Carolina,9.0,0.267
2016,8.0,regular,400869467.0,Virginia Tech,Miami,-4.5,0.622
2016,8.0,regular,400869144.0,Washington,Oregon State,-31.5,0.985
2016,8.0,regular,400869388.0,Western Kentucky,Old Dominion,-13.0,0.815
2016,8.0,regular,400869314.0,Western Michigan,Eastern Michigan,-23.5,0.947
2016,8.0,regular,400869628.0,West Virginia,TCU,-5.0,0.635
2016,9.0,regular,400869146.0,Arizona,Stanford,-3.0,0.582
2016,9.0,regular,400869836.0,Arkansas State,UL Monroe,-17.0,0.879
2016,9.0,regular,400869317.0,Buffalo,Akron,14.5,0.159
2016,9.0,regular,400869319.0,Central Michigan,Kent State,-14.0,0.833
2016,9.0,regular,400869551.0,East Carolina,UConn,-7.5,0.698
2016,9.0,regular,400869717.0,Eastern Michigan,Miami (OH),-7.0,0.685
2016,9.0,regular,400869392.0,Florida Atlantic,Western Kentucky,18.0,0.107
2016,9.0,regular,400869391.0,Florida International,Middle Tennessee,17.0,0.121
2016,9.0,regular,400869473.0,Florida State,Clemson,3.0,0.418
2016,9.0,regular,400869231.0,Fresno State,Air Force,13.5,0.176
2016,9.0,regular,400869035.0,Georgia,Florida,7.5,0.302
2016,9.0,regular,400869835.0,Georgia Southern,App State,4.0,0.391
2016,9.0,regular,400869474.0,Georgia Tech,Duke,-8.5,0.721
2016,9.0,regular,400869549.0,Houston,UCF,-12.5,0.806
2016,9.0,regular,400869679.0,Illinois,Minnesota,10.0,0.245
2016,9.0,regular,400869680.0,Indiana,Maryland,-5.0,0.635
2016,9.0,regular,400869592.0,Iowa State,Kansas State,6.0,0.34
2016,9.0,regular,400869393.0,Louisiana Tech,Rice,-23.0,0.944
2016,9.0,regular,400868965.0,Massachusetts,Wagner,-21.0,0.926
2016,9.0,regular,400869552.0,Memphis,Tulsa,-7.5,0.698
2016,9.0,regular,400869681.0,Michigan State,Michigan,21.0,0.074
2016,9.0,regular,400869037.0,Mississippi State,Samford,-21.5,0.931
2016,9.0,regular,400869038.0,Missouri,Kentucky,-4.5,0.622
2016,9.0,regular,400869472.0,NC State,Boston College,-15.5,0.857
2016,9.0,regular,400868953.0,Notre Dame,Miami,-1.0,0.527
2016,9.0,regular,400869646.0,Ohio State,Northwestern,-24.0,0.951
2016,9.0,regular,400869601.0,Oklahoma,Kansas,-38.5,0.996
2016,9.0,regular,400869621.0,Oklahoma State,West Virginia,3.0,0.418
2016,9.0,regular,400869036.0,Ole Miss,Auburn,2.0,0.445
2016,9.0,regular,400869147.0,Oregon,Arizona State,-7.5,0.698
2016,9.0,regular,400869149.0,Oregon State,Washington State,17.5,0.114
2016,9.0,regular,400869471.0,Pittsburgh,Virginia Tech,4.0,0.391
2016,9.0,regular,400869682.0,Purdue,Penn State,10.5,0.234
2016,9.0,regular,400869837.0,South Alabama,Georgia State,-3.5,0.595
2016,9.0,regular,400869039.0,South Carolina,Tennessee,14.0,0.167
2016,9.0,regular,400869394.0,Southern Miss,Marshall,-10.0,0.755
2016,9.0,regular,400869548.0,South Florida,Navy,-9.0,0.733
2016,9.0,regular,400869629.0,TCU,Texas Tech,-8.5,0.721
2016,9.0,regular,400869550.0,Temple,Cincinnati,-8.5,0.721
2016,9.0,regular,400868881.0,Texas,Baylor,3.5,0.405
2016,9.0,regular,400869040.0,Texas A&M,New Mexico State,-43.5,0.999
2016,9.0,regular,400869318.0,Toledo,Ohio,-17.5,0.886
2016,9.0,regular,400869553.0,Tulane,SMU,-1.0,0.527
2016,9.0,regular,400869145.0,USC,California,-14.5,0.841
2016,9.0,regular,400869148.0,Utah,Washington,11.5,0.214
2016,9.0,regular,400869234.0,Utah State,San Diego State,3.0,0.418
2016,9.0,regular,400869396.0,UTEP,Old Dominion,5.5,0.352
2016,9.0,regular,400869395.0,UTSA,North Texas,-4.0,0.609
2016,9.0,regular,400869475.0,Virginia,Louisville,27.0,0.031
2016,9.0,regular,400868917.0,Wake Forest,Army,-8.0,0.709
2016,9.0,regular,400869683.0,Wisconsin,Nebraska,-7.5,0.698
2016,9.0,regular,400869232.0,Wyoming,Boise State,12.5,0.194
2016,10.0,regular,400869322.0,Akron,Toledo,8.0,0.291
2016,10.0,regular,400869839.0,App State,Texas State,-30.0,0.981
2016,10.0,regular,400869041.0,Arkansas,Florida,3.5,0.405
2016,10.0,regular,400868918.0,Army,Air Force,3.0,0.418
2016,10.0,regular,400869042.0,Auburn,Vanderbilt,-26.0,0.964
2016,10.0,regular,400869321.0,Ball State,Western Michigan,16.0,0.135
2016,10.0,regular,400868882.0,Baylor,TCU,-9.0,0.733
2016,10.0,regular,400869236.0,Boise State,San José State,-26.5,0.966
2016,10.0,regular,400869476.0,Boston College,Louisville,24.5,0.046
2016,10.0,regular,400869154.0,California,Washington,17.0,0.121
2016,10.0,regular,400868930.0,Cincinnati,BYU,10.0,0.245
2016,10.0,regular,400869477.0,Clemson,Syracuse,-28.0,0.973
2016,10.0,regular,400869150.0,Colorado,UCLA,-10.0,0.755
2016,10.0,regular,400869237.0,Colorado State,Fresno State,-13.0,0.815
2016,10.0,regular,400869478.0,Duke,Virginia Tech,10.0,0.245
2016,10.0,regular,400869838.0,Georgia State,Arkansas State,2.0,0.445
2016,10.0,regular,400869684.0,Illinois,Michigan State,7.0,0.315
2016,10.0,regular,400869593.0,Iowa State,Oklahoma,19.5,0.089
2016,10.0,regular,400869610.0,Kansas State,Oklahoma State,-2.5,0.568
2016,10.0,regular,400869043.0,Kentucky,Georgia,2.5,0.432
2016,10.0,regular,400869840.0,Louisiana,Idaho,-7.5,0.698
2016,10.0,regular,400869044.0,LSU,Alabama,7.0,0.315
2016,10.0,regular,400869481.0,Miami,Pittsburgh,-6.0,0.66
2016,10.0,regular,400869324.0,Miami (OH),Central Michigan,6.0,0.34
2016,10.0,regular,400869685.0,Michigan,Maryland,-26.5,0.966
2016,10.0,regular,400869403.0,Middle Tennessee,UTSA,-19.0,0.905
2016,10.0,regular,400869686.0,Minnesota,Purdue,-16.5,0.872
2016,10.0,regular,400869046.0,Mississippi State,Texas A&M,13.0,0.185
2016,10.0,regular,400868954.0,Navy,Notre Dame,-4.5,0.622
2016,10.0,regular,400869479.0,NC State,Florida State,6.5,0.327
2016,10.0,regular,400869238.0,New Mexico,Nevada,-11.0,0.776
2016,10.0,regular,400869480.0,North Carolina,Georgia Tech,-9.5,0.744
2016,10.0,regular,400869320.0,Northern Illinois,Bowling Green,-17.0,0.879
2016,10.0,regular,400869400.0,North Texas,Louisiana Tech,21.0,0.074
2016,10.0,regular,400869687.0,Northwestern,Wisconsin,6.5,0.327
2016,10.0,regular,400869323.0,Ohio,Buffalo,-19.0,0.905
2016,10.0,regular,400869647.0,Ohio State,Nebraska,-15.5,0.857
2016,10.0,regular,400869401.0,Old Dominion,Marshall,-7.0,0.685
2016,10.0,regular,400869045.0,Ole Miss,Georgia Southern,-20.5,0.921
2016,10.0,regular,400869688.0,Penn State,Iowa,-6.5,0.673
2016,10.0,regular,400869399.0,Rice,Florida Atlantic,-2.0,0.555
2016,10.0,regular,400869639.0,Rutgers,Indiana,13.0,0.185
2016,10.0,regular,400869240.0,San Diego State,Hawai'i,-19.5,0.911
2016,10.0,regular,400869556.0,SMU,Memphis,6.5,0.327
2016,10.0,regular,400869047.0,South Carolina,Missouri,-5.0,0.635
2016,10.0,regular,400869397.0,Southern Miss,Charlotte,-18.0,0.893
2016,10.0,regular,400869153.0,Stanford,Oregon State,-16.5,0.872
2016,10.0,regular,400869048.0,Tennessee,Tennessee Tech,-44.0,0.999
2016,10.0,regular,400869630.0,Texas Tech,Texas,4.0,0.391
2016,10.0,regular,400868966.0,Troy,Massachusetts,-23.0,0.944
2016,10.0,regular,400921256.0,UCF,Tulane,-16.5,0.872
2016,10.0,regular,400869554.0,UConn,Temple,9.5,0.256
2016,10.0,regular,400869841.0,UL Monroe,South Alabama,13.5,0.176
2016,10.0,regular,400869152.0,USC,Oregon,-14.0,0.833
2016,10.0,regular,400869482.0,Wake Forest,Virginia,-2.5,0.568
2016,10.0,regular,400869151.0,Washington State,Arizona,-16.5,0.872
2016,10.0,regular,400869398.0,Western Kentucky,Florida International,-25.0,0.958
2016,10.0,regular,400869602.0,West Virginia,Kansas,-32.0,0.986
2016,10.0,regular,400869239.0,Wyoming,Utah State,-4.0,0.609
2016,11.0,regular,400869241.0,Air Force,Colorado State,-6.0,0.66
2016,11.0,regular,400869327.0,Akron,Bowling Green,-11.5,0.786
2016,11.0,regular,400869049.0,Alabama,Mississippi State,-28.5,0.975
2016,11.0,regular,400869156.0,Arizona,Colorado,16.5,0.128
2016,11.0,regular,400869155.0,Arizona State,Utah,5.5,0.352
2016,11.0,regular,400869050.0,Arkansas,LSU,7.0,0.315
2016,11.0,regular,400869843.0,Arkansas State,New Mexico State,-20.5,0.921
2016,11.0,regular,400869325.0,Ball State,Eastern Michigan,-3.5,0.595
2016,11.0,regular,400869329.0,Buffalo,Miami (OH),12.0,0.204
2016,11.0,regular,400868931.0,BYU,Southern Utah,-31.0,0.984
2016,11.0,regular,400869404.0,Charlotte,Rice,-10.0,0.755
2016,11.0,regular,400869485.0,Clemson,Pittsburgh,-19.0,0.905
2016,11.0,regular,400869483.0,Duke,North Carolina,10.5,0.234
2016,11.0,regular,400869558.0,East Carolina,SMU,-5.0,0.635
2016,11.0,regular,400869051.0,Florida,South Carolina,-16.0,0.865
2016,11.0,regular,400869405.0,Florida Atlantic,UTEP,-2.0,0.555
2016,11.0,regular,400869484.0,Florida State,Boston College,-23.0,0.944
2016,11.0,regular,400869052.0,Georgia,Auburn,8.0,0.291
2016,11.0,regular,400869844.0,Georgia Southern,Louisiana,-10.5,0.766
2016,11.0,regular,400869845.0,Georgia State,UL Monroe,-12.5,0.806
2016,11.0,regular,400869242.0,Hawai'i,Boise State,16.5,0.128
2016,11.0,regular,400869560.0,Houston,Tulane,-22.0,0.935
2016,11.0,regular,400869689.0,Indiana,Penn State,6.5,0.327
2016,11.0,regular,400869690.0,Iowa,Michigan,18.5,0.101
2016,11.0,regular,400869594.0,Kansas,Iowa State,11.5,0.214
2016,11.0,regular,400869326.0,Kent State,Western Michigan,18.5,0.101
2016,11.0,regular,400869406.0,Louisiana Tech,UTSA,-19.0,0.905
2016,11.0,regular,400869487.0,Louisville,Wake Forest,-33.0,0.989
2016,11.0,regular,400869407.0,Marshall,Middle Tennessee,11.5,0.214
2016,11.0,regular,400869648.0,Maryland,Ohio State,28.0,0.027
2016,11.0,regular,400869559.0,Memphis,South Florida,3.0,0.418
2016,11.0,regular,400869640.0,Michigan State,Rutgers,-15.5,0.857
2016,11.0,regular,400869053.0,Missouri,Vanderbilt,-1.0,0.527
2016,11.0,regular,400869561.0,Navy,Tulsa,-1.0,0.527
2016,11.0,regular,400869691.0,Nebraska,Minnesota,-8.0,0.709
2016,11.0,regular,400869245.0,Nevada,San Diego State,20.5,0.079
2016,11.0,regular,400869328.0,Northern Illinois,Toledo,7.5,0.302
2016,11.0,regular,400868919.0,Notre Dame,Army,-11.5,0.786
2016,11.0,regular,400868883.0,Oklahoma,Baylor,-15.5,0.857
2016,11.0,regular,400869622.0,Oklahoma State,Texas Tech,-11.0,0.776
2016,11.0,regular,400869409.0,Old Dominion,Southern Miss,-2.0,0.555
2016,11.0,regular,400869159.0,Oregon,Stanford,1.0,0.473
2016,11.0,regular,400869692.0,Purdue,Northwestern,10.5,0.234
2016,11.0,regular,400869488.0,Syracuse,NC State,7.0,0.315
2016,11.0,regular,400869054.0,Tennessee,Kentucky,-10.5,0.766
2016,11.0,regular,400869631.0,Texas,West Virginia,1.0,0.473
2016,11.0,regular,400869055.0,Texas A&M,Ole Miss,-11.0,0.776
2016,11.0,regular,400869846.0,Texas State,Idaho,8.0,0.291
2016,11.0,regular,400869842.0,Troy,App State,-1.5,0.541
2016,11.0,regular,400869557.0,UCF,Cincinnati,-10.0,0.755
2016,11.0,regular,400869158.0,UCLA,Oregon State,-10.0,0.755
2016,11.0,regular,400869244.0,UNLV,Wyoming,9.0,0.267
2016,11.0,regular,400869243.0,Utah State,New Mexico,-2.5,0.568
2016,11.0,regular,400869724.0,Virginia,Miami,11.0,0.224
2016,11.0,regular,400869486.0,Virginia Tech,Georgia Tech,-14.5,0.841
2016,11.0,regular,400869157.0,Washington,USC,-10.0,0.755
2016,11.0,regular,400869160.0,Washington State,California,-16.5,0.872
2016,11.0,regular,400869408.0,Western Kentucky,North Texas,-30.0,0.981
2016,11.0,regular,400869693.0,Wisconsin,Illinois,-26.5,0.966
2016,12.0,regular,400869056.0,Alabama,Chattanooga,-48.5,1.0
2016,12.0,regular,400869848.0,App State,UL Monroe,-27.5,0.971
2016,12.0,regular,400868920.0,Army,Morgan State,-43.5,0.999
2016,12.0,regular,400869057.0,Auburn,Alabama A&M,-52.0,1.0
2016,12.0,regular,400868884.0,Baylor,Kansas State,2.0,0.445
2016,12.0,regular,400869246.0,Boise State,UNLV,-26.5,0.966
