id,season,week,seasonType,startTime,isStartTimeTBD,homeTeam,homeConference,awayTeam,awayConference,mediaType,outlet
400609055,2014,15,regular,2014-12-06T00:00:00.000Z,False,Bowling Green,Mid-American,Northern Illinois,Mid-American,tv,ESPN2
400547976,2014,2,regular,2014-09-06T19:30:00.000Z,False,Northwestern,Big Ten,Northern Illinois,Mid-American,tv,BTN
400548403,2014,1,regular,2014-08-27T23:00:00.000Z,False,Georgia State,Sun Belt,Abilene Christian,Southland,tv,ESPNU
400548413,2014,3,regular,2014-09-13T23:00:00.000Z,False,Troy,Sun Belt,Abilene Christian,Southland,mobile,ESPNM
400548413,2014,3,regular,2014-09-13T23:00:00.000Z,False,Troy,Sun Belt,Abilene Christian,Southland,web,ESPN3
400547751,2014,1,regular,2014-08-30T22:00:00.000Z,False,Duke,ACC,Elon,CAA,web,ESPN3
400547649,2014,2,regular,2014-09-06T16:00:00.000Z,False,UConn,American Athletic,Stony Brook,CAA,ppv,ESGP
400547649,2014,2,regular,2014-09-06T16:00:00.000Z,False,UConn,American Athletic,Stony Brook,CAA,web,ESPN3
400553383,2014,1,regular,2014-08-29T02:00:00.000Z,False,San José State,Mountain West,North Dakota,Big Sky,web,ESPN3
400547815,2014,1,regular,2014-08-29T23:30:00.000Z,False,Syracuse,ACC,Villanova,CAA,web,ESPN3
400548096,2014,1,regular,2014-08-30T23:00:00.000Z,False,Toledo,Mid-American,New Hampshire,CAA,web,ESPN3
400547731,2014,4,regular,2014-09-20T17:00:00.000Z,False,Boston College,ACC,Maine,CAA,web,ESPN3
400547821,2014,2,regular,2014-09-06T19:30:00.000Z,False,Virginia,ACC,Richmond,CAA,web,ESPN3
400609087,2014,15,regular,2014-12-06T18:00:00.000Z,False,Coastal Carolina,Big South,Richmond,CAA,web,ESPN3
400609087,2014,15,regular,2014-12-06T18:00:00.000Z,False,Coastal Carolina,Big South,Richmond,CAA,ppv,ESGP
400557420,2014,6,regular,2014-10-04T23:00:00.000Z,False,Liberty,Big South,Richmond,CAA,web,ESPN3
400547808,2014,1,regular,2014-08-30T16:00:00.000Z,False,Pittsburgh,ACC,Delaware,CAA,web,ESPN3
400547825,2014,1,regular,2014-08-30T20:00:00.000Z,False,Virginia Tech,ACC,William & Mary,CAA,tv,ESPNN
400558077,2014,12,regular,2014-11-15T17:30:00.000Z,False,Richmond,CAA,James Madison,CAA,tv,NBCSN
400547936,2014,1,regular,2014-08-30T19:30:00.000Z,False,Maryland,Big Ten,James Madison,CAA,tv,BTN
400547643,2014,1,regular,2014-08-31T00:00:00.000Z,False,East Carolina,American Athletic,North Carolina Central,MEAC,tv,ESPNN
400548410,2014,2,regular,2014-09-06T22:00:00.000Z,False,Georgia Southern,Sun Belt,Savannah St,MEAC,mobile,ESPNM
400548410,2014,2,regular,2014-09-06T22:00:00.000Z,False,Georgia Southern,Sun Belt,Savannah St,MEAC,web,ESPN3
400548091,2014,1,regular,2014-08-28T23:00:00.000Z,False,Northern Illinois,Mid-American,Presbyterian,Big South,web,ESPN3
400548344,2014,11,regular,2014-11-08T17:00:00.000Z,False,Ole Miss,SEC,Presbyterian,Big South,tv,SECN
400547804,2014,4,regular,2014-09-20T22:00:00.000Z,False,NC State,ACC,Presbyterian,Big South,web,ESPN3
400557972,2014,13,regular,2014-11-22T18:30:00.000Z,False,Sam Houston,Southland,Central Arkansas,Southland,web,ESPN3
400547787,2014,2,regular,2014-09-06T23:00:00.000Z,False,Miami,ACC,Florida A&M,MEAC,web,ESPN3
400559188,2014,7,regular,2014-10-11T19:00:00.000Z,False,Tennessee State,OVC,Jacksonville State,OVC,web,ESPN3
400547952,2014,1,regular,2014-08-29T23:30:00.000Z,False,Michigan State,Big Ten,Jacksonville State,OVC,tv,BTN
400548330,2014,13,regular,2014-11-22T17:00:00.000Z,False,Florida,SEC,Eastern Kentucky,OVC,tv,SECN
400548100,2014,2,regular,2014-09-06T19:30:00.000Z,False,Miami (OH),Mid-American,Eastern Kentucky,OVC,web,ESPN3
400557960,2014,10,regular,2014-11-01T20:00:00.000Z,False,Sam Houston,Southland,Stephen F. Austin,Southland,web,ESPN3
400548397,2014,2,regular,2014-09-06T23:30:00.000Z,False,Texas A&M,SEC,Lamar,Southland,tv,SECN
400609095,2014,15,regular,2014-12-06T19:00:00.000Z,False,Jacksonville State,OVC,Sam Houston,Southland,web,ESPN3
400609095,2014,15,regular,2014-12-06T19:00:00.000Z,False,Jacksonville State,OVC,Sam Houston,Southland,ppv,ESGP
400610138,2014,16,regular,2014-12-13T18:00:00.000Z,False,Villanova,CAA,Sam Houston,Southland,web,ESPN3
400610138,2014,16,regular,2014-12-13T18:00:00.000Z,False,Villanova,CAA,Sam Houston,Southland,ppv,ESGP
400548394,2014,2,regular,2014-09-06T23:30:00.000Z,False,LSU,SEC,Sam Houston,Southland,tv,SECN
400548974,2014,1,regular,2014-08-23T19:30:00.000Z,False,Eastern Washington,Big Sky,Sam Houston,Southland,tv,ESPN
400557946,2014,8,regular,2014-10-18T20:00:00.000Z,False,Northwestern State,Southland,Sam Houston,Southland,web,ESPN3
400610895,2014,1,postseason,2014-12-20T01:00:00.000Z,False,North Dakota State,MVFC,Sam Houston,Southland,tv,ESPN2
400547741,2014,2,regular,2014-09-06T16:30:00.000Z,False,Clemson,ACC,South Carolina State,MEAC,tv,ACCN
400547741,2014,2,regular,2014-09-06T16:30:00.000Z,False,Clemson,ACC,South Carolina State,MEAC,ppv,ESGP
400547741,2014,2,regular,2014-09-06T16:30:00.000Z,False,Clemson,ACC,South Carolina State,MEAC,web,ESPN3
400547667,2014,4,regular,2014-09-20T22:00:00.000Z,False,UCF,American Athletic,Bethune-Cookman,MEAC,web,ESPN3
400548114,2014,4,regular,2014-09-20T19:30:00.000Z,False,Buffalo,Mid-American,Norfolk State,MEAC,web,ESPN3
400548095,2014,1,regular,2014-08-30T22:00:00.000Z,False,Eastern Michigan,Mid-American,Morgan State,MEAC,web,ESPN3
400548090,2014,1,regular,2014-08-28T23:00:00.000Z,False,Akron,Mid-American,Howard,MEAC,web,ESPN3
400547994,2014,2,regular,2014-09-06T16:00:00.000Z,False,Rutgers,Big Ten,Howard,MEAC,tv,BTN
400547672,2014,4,regular,2014-09-20T17:00:00.000Z,False,Temple,American Athletic,Delaware State,MEAC,web,ESPN3
400548093,2014,1,regular,2014-08-30T18:00:00.000Z,False,Ball State,Mid-American,Colgate,Patriot,web,ESPN3
400548460,2014,13,regular,2014-11-22T17:00:00.000Z,False,Army,FBS Independents,Fordham,Patriot,tv,CBSSN
400557432,2014,10,regular,2014-11-01T18:00:00.000Z,False,Presbyterian,Big South,Liberty,Big South,ppv,ESGP
400608352,2014,14,regular,2014-11-29T21:00:00.000Z,False,James Madison,CAA,Liberty,Big South,web,ESPN3
400608352,2014,14,regular,2014-11-29T21:00:00.000Z,False,James Madison,CAA,Liberty,Big South,ppv,ESGP
400609099,2014,15,regular,2014-12-06T21:30:00.000Z,False,Villanova,CAA,Liberty,Big South,web,ESPN3
400609099,2014,15,regular,2014-12-06T21:30:00.000Z,False,Villanova,CAA,Liberty,Big South,ppv,ESGP
400548423,2014,7,regular,2014-10-11T19:30:00.000Z,False,App State,Sun Belt,Liberty,Big South,web,ESPN3
400547795,2014,1,regular,2014-08-30T22:00:00.000Z,False,North Carolina,ACC,Liberty,Big South,web,ESPN3
400557440,2014,13,regular,2014-11-22T18:00:00.000Z,False,Coastal Carolina,Big South,Liberty,Big South,web,ESPN3
400557440,2014,13,regular,2014-11-22T18:00:00.000Z,False,Coastal Carolina,Big South,Liberty,Big South,ppv,ESGP
400557398,2014,2,regular,2014-09-06T20:00:00.000Z,False,Norfolk State,MEAC,Liberty,Big South,web,ESPN3
400557417,2014,5,regular,2014-09-27T19:00:00.000Z,False,Indiana State,MVFC,Liberty,Big South,web,ESPN3
400548408,2014,2,regular,2014-09-06T22:00:00.000Z,False,App State,Sun Belt,Campbell,Pioneer,mobile,ESPNM
400548408,2014,2,regular,2014-09-06T22:00:00.000Z,False,App State,Sun Belt,Campbell,Pioneer,web,ESPN3
400610203,2014,1,postseason,2014-12-23T23:00:00.000Z,False,Northern Illinois,Mid-American,Marshall,Conference USA,tv,ESPN
400610203,2014,1,postseason,2014-12-23T23:00:00.000Z,False,Northern Illinois,Mid-American,Marshall,Conference USA,radio,ESPNRM
400548029,2014,4,regular,2014-09-20T18:00:00.000Z,False,Akron,Mid-American,Marshall,Conference USA,web,ESPN3
400548005,2014,1,regular,2014-08-30T19:30:00.000Z,False,Miami (OH),Mid-American,Marshall,Conference USA,web,ESPN3
400548065,2014,10,regular,2014-11-01T23:00:00.000Z,False,Vanderbilt,SEC,Old Dominion,Conference USA,tv,ESPNU
400547803,2014,2,regular,2014-09-06T22:00:00.000Z,False,NC State,ACC,Old Dominion,Conference USA,web,ESPN3
400548009,2014,1,regular,2014-08-30T23:30:00.000Z,False,Mississippi State,SEC,Southern Miss,Conference USA,tv,SECN
400548024,2014,3,regular,2014-09-13T22:00:00.000Z,False,Alabama,SEC,Southern Miss,Conference USA,tv,ESPN2
400548076,2014,12,regular,2014-11-14T01:00:00.000Z,False,UTSA,Conference USA,Southern Miss,Conference USA,tv,CBSSN
400557424,2014,7,regular,2014-10-11T18:00:00.000Z,False,Presbyterian,Big South,Coastal Carolina,Big South,web,ESPN3
400557421,2014,6,regular,2014-10-04T23:00:00.000Z,False,Furman,Southern,Coastal Carolina,Big South,web,ESPN3
400610140,2014,16,regular,2014-12-13T17:00:00.000Z,False,North Dakota State,MVFC,Coastal Carolina,Big South,tv,ESPN
400557405,2014,3,regular,2014-09-13T23:00:00.000Z,False,Liberty,Big South,Brevard College,South Atlantic,web,ESPN3
400548372,2014,7,regular,2014-10-11T23:30:00.000Z,False,Vanderbilt,SEC,Charleston Southern,Big South,ppv,ESGP
400548372,2014,7,regular,2014-10-11T23:30:00.000Z,False,Vanderbilt,SEC,Charleston Southern,Big South,web,ESPN3
400548331,2014,13,regular,2014-11-22T17:00:00.000Z,False,Georgia,SEC,Charleston Southern,Big South,tv,SECN
400557437,2014,12,regular,2014-11-15T20:30:00.000Z,False,Liberty,Big South,Charleston Southern,Big South,web,ESPN3
400547830,2014,2,regular,2014-09-06T22:30:00.000Z,False,Wake Forest,ACC,Gardner-Webb,Big South,web,ESPN3
400557427,2014,9,regular,2014-10-25T19:30:00.000Z,False,Liberty,Big South,Gardner-Webb,Big South,web,ESPN3
400548404,2014,1,regular,2014-08-29T00:00:00.000Z,False,New Mexico State,Sun Belt,Cal Poly,Big Sky,mobile,ESPNM
400548404,2014,1,regular,2014-08-29T00:00:00.000Z,False,New Mexico State,Sun Belt,Cal Poly,Big Sky,web,ESPN3
400548259,2014,1,regular,2014-08-30T20:00:00.000Z,False,Stanford,Pac-12,UC Davis,Big Sky,tv,PAC12
400548261,2014,2,regular,2014-09-06T19:05:00.000Z,False,Washington,Pac-12,Eastern Washington,Big Sky,tv,PAC12
400548256,2014,1,regular,2014-08-28T23:30:00.000Z,False,Utah,Pac-12,Idaho State,Big Sky,tv,PAC12
400548405,2014,1,regular,2014-08-30T23:00:00.000Z,False,Arkansas State,Sun Belt,Montana State,Big Sky,mobile,ESPNM
400548405,2014,1,regular,2014-08-30T23:00:00.000Z,False,Arkansas State,Sun Belt,Montana State,Big Sky,web,ESPN3
400548175,2014,1,regular,2014-08-30T23:00:00.000Z,False,San Diego State,Mountain West,Northern Arizona,Big Sky,tv,CBSSN
400548264,2014,3,regular,2014-09-14T00:00:00.000Z,False,Washington State,Pac-12,Portland State,Big Sky,tv,PAC12
400548258,2014,1,regular,2014-08-30T20:00:00.000Z,False,Oregon State,Pac-12,Portland State,Big Sky,tv,PAC12
400548262,2014,2,regular,2014-09-06T19:00:00.000Z,False,California,Pac-12,Sacramento State,Big Sky,tv,PAC12
400548255,2014,1,regular,2014-08-29T02:30:00.000Z,False,Arizona State,Pac-12,Weber State,Big Sky,tv,PAC12
400559208,2014,12,regular,2014-11-15T21:00:00.000Z,False,Jacksonville State,OVC,Eastern Illinois,OVC,web,ESPN3
400548118,2014,5,regular,2014-09-27T18:00:00.000Z,False,Ohio,Mid-American,Eastern Illinois,OVC,web,ESPN3
400547960,2014,1,regular,2014-08-28T23:00:00.000Z,False,Minnesota,Big Ten,Eastern Illinois,OVC,tv,BTN
400548166,2014,14,regular,2014-11-28T18:00:00.000Z,False,Massachusetts,Mid-American,Buffalo,Mid-American,web,ESPN3
400548128,2014,7,regular,2014-10-11T17:00:00.000Z,False,Eastern Michigan,Mid-American,Buffalo,Mid-American,web,ESPN3
400548149,2014,11,regular,2014-11-06T01:00:00.000Z,False,Ohio,Mid-American,Buffalo,Mid-American,tv,ESPNU
400548121,2014,6,regular,2014-10-04T19:30:00.000Z,False,Bowling Green,Mid-American,Buffalo,Mid-American,ppv,ESGP
400548121,2014,6,regular,2014-10-04T19:30:00.000Z,False,Bowling Green,Mid-American,Buffalo,Mid-American,web,ESPN3
400548098,2014,2,regular,2014-09-06T16:00:00.000Z,False,Army,FBS Independents,Buffalo,Mid-American,tv,CBSSN
400547762,2014,1,regular,2014-08-31T00:00:00.000Z,False,Oklahoma State,Big 12,Florida State,ACC,tv,ABC
400547762,2014,1,regular,2014-08-31T00:00:00.000Z,False,Oklahoma State,Big 12,Florida State,ACC,web,ESPN3
400547762,2014,1,regular,2014-08-31T00:00:00.000Z,False,Oklahoma State,Big 12,Florida State,ACC,radio,ESPNRM
400547766,2014,7,regular,2014-10-11T16:00:00.000Z,False,Syracuse,ACC,Florida State,ACC,tv,ESPN
400608167,2014,15,regular,2014-12-07T01:00:00.000Z,False,Georgia Tech,ACC,Florida State,ACC,tv,ABC
400608167,2014,15,regular,2014-12-07T01:00:00.000Z,False,Georgia Tech,ACC,Florida State,ACC,web,ESPN3
400608167,2014,15,regular,2014-12-07T01:00:00.000Z,False,Georgia Tech,ACC,Florida State,ACC,radio,ESPNRM
400547770,2014,12,regular,2014-11-16T01:00:00.000Z,False,Miami,ACC,Florida State,ACC,tv,ABC
400547770,2014,12,regular,2014-11-16T01:00:00.000Z,False,Miami,ACC,Florida State,ACC,radio,ESPNRM
400547764,2014,5,regular,2014-09-27T19:30:00.000Z,False,NC State,ACC,Florida State,ACC,tv,ABC
400547764,2014,5,regular,2014-09-27T19:30:00.000Z,False,NC State,ACC,Florida State,ACC,tv,ESPN2
400547768,2014,10,regular,2014-10-30T23:30:00.000Z,False,Louisville,ACC,Florida State,ACC,tv,ESPN
400547728,2014,1,regular,2014-08-30T19:00:00.000Z,False,Massachusetts,Mid-American,Boston College,ACC,web,ESPN3
400547736,2014,10,regular,2014-11-01T16:30:00.000Z,False,Virginia Tech,ACC,Boston College,ACC,ppv,ESGP
400547736,2014,10,regular,2014-11-01T16:30:00.000Z,False,Virginia Tech,ACC,Boston College,ACC,web,ESPN3
400547735,2014,9,regular,2014-10-25T19:30:00.000Z,False,Wake Forest,ACC,Boston College,ACC,ppv,ESGP
400547735,2014,9,regular,2014-10-25T19:30:00.000Z,False,Wake Forest,ACC,Boston College,ACC,web,ESPN3
400547733,2014,7,regular,2014-10-11T19:30:00.000Z,False,NC State,ACC,Boston College,ACC,ppv,ESGP
400547733,2014,7,regular,2014-10-11T19:30:00.000Z,False,NC State,ACC,Boston College,ACC,web,ESPN3
400547738,2014,13,regular,2014-11-22T20:30:00.000Z,False,Florida State,ACC,Boston College,ACC,tv,ABC
400547738,2014,13,regular,2014-11-22T20:30:00.000Z,False,Florida State,ACC,Boston College,ACC,tv,ESPN2
400610210,2014,1,postseason,2014-12-27T21:30:00.000Z,False,Penn State,Big Ten,Boston College,ACC,tv,ESPN
400610210,2014,1,postseason,2014-12-27T21:30:00.000Z,False,Penn State,Big Ten,Boston College,ACC,radio,ESPNRM
400547740,2014,1,regular,2014-08-30T21:30:00.000Z,False,Georgia,SEC,Clemson,ACC,tv,ESPN
400547748,2014,12,regular,2014-11-15T17:00:00.000Z,False,Georgia Tech,ACC,Clemson,ACC,tv,ESPN
400547747,2014,11,regular,2014-11-07T00:30:00.000Z,False,Wake Forest,ACC,Clemson,ACC,tv,ESPN
400547747,2014,11,regular,2014-11-07T00:30:00.000Z,False,Wake Forest,ACC,Clemson,ACC,radio,ESPNRM
400547734,2014,8,regular,2014-10-18T19:30:00.000Z,False,Boston College,ACC,Clemson,ACC,tv,ESPNU
400547742,2014,4,regular,2014-09-21T00:00:00.000Z,False,Florida State,ACC,Clemson,ACC,tv,ABC
400547663,2014,3,regular,2014-09-13T19:30:00.000Z,False,South Florida,American Athletic,NC State,ACC,tv,CBSSN
400610209,2014,1,postseason,2014-12-27T01:00:00.000Z,False,UCF,American Athletic,NC State,ACC,tv,ESPN
400610209,2014,1,postseason,2014-12-27T01:00:00.000Z,False,UCF,American Athletic,NC State,ACC,radio,ESPNRM
400547806,2014,10,regular,2014-11-01T19:00:00.000Z,False,Syracuse,ACC,NC State,ACC,ppv,ESGP
400547806,2014,10,regular,2014-11-01T19:00:00.000Z,False,Syracuse,ACC,NC State,ACC,web,ESPN3
400547801,2014,14,regular,2014-11-29T17:30:00.000Z,False,North Carolina,ACC,NC State,ACC,ppv,ESGP
400547801,2014,14,regular,2014-11-29T17:30:00.000Z,False,North Carolina,ACC,NC State,ACC,web,ESPN3
400547744,2014,6,regular,2014-10-04T19:30:00.000Z,False,Clemson,ACC,NC State,ACC,tv,ESPNU
400547805,2014,8,regular,2014-10-18T19:30:00.000Z,False,Louisville,ACC,NC State,ACC,ppv,ESGP
400547805,2014,8,regular,2014-10-18T19:30:00.000Z,False,Louisville,ACC,NC State,ACC,web,ESPN3
400547829,2014,1,regular,2014-08-28T23:00:00.000Z,False,UL Monroe,Sun Belt,Wake Forest,ACC,tv,ESPNU
400547831,2014,3,regular,2014-09-13T23:00:00.000Z,False,Utah State,Mountain West,Wake Forest,ACC,tv,CBSSN
400547761,2014,14,regular,2014-11-30T00:00:00.000Z,False,Duke,ACC,Wake Forest,ACC,tv,ESPNU
400547807,2014,12,regular,2014-11-15T20:00:00.000Z,False,NC State,ACC,Wake Forest,ACC,ppv,ESGP
400547807,2014,12,regular,2014-11-15T20:00:00.000Z,False,NC State,ACC,Wake Forest,ACC,web,ESPN3
400547765,2014,6,regular,2014-10-04T19:30:00.000Z,False,Florida State,ACC,Wake Forest,ACC,tv,ABC
400547765,2014,6,regular,2014-10-04T19:30:00.000Z,False,Florida State,ACC,Wake Forest,ACC,ppv,ESGP
400547833,2014,5,regular,2014-09-27T19:30:00.000Z,False,Louisville,ACC,Wake Forest,ACC,tv,ESPNU
400547813,2014,8,regular,2014-10-16T23:30:00.000Z,False,Pittsburgh,ACC,Virginia Tech,ACC,tv,ESPN
400547813,2014,8,regular,2014-10-16T23:30:00.000Z,False,Pittsburgh,ACC,Virginia Tech,ACC,web,ESPN3
400547759,2014,12,regular,2014-11-15T17:00:00.000Z,False,Duke,ACC,Virginia Tech,ACC,tv,ESPNU
400547797,2014,6,regular,2014-10-04T16:30:00.000Z,False,North Carolina,ACC,Virginia Tech,ACC,ppv,ESGP
400547797,2014,6,regular,2014-10-04T16:30:00.000Z,False,North Carolina,ACC,Virginia Tech,ACC,web,ESPN3
400547828,2014,13,regular,2014-11-22T17:30:00.000Z,False,Wake Forest,ACC,Virginia Tech,ACC,ppv,ESGP
400547828,2014,13,regular,2014-11-22T17:30:00.000Z,False,Wake Forest,ACC,Virginia Tech,ACC,web,ESPN3
400547826,2014,2,regular,2014-09-07T00:00:00.000Z,False,Ohio State,Big Ten,Virginia Tech,ACC,tv,ESPN
400610216,2014,1,postseason,2014-12-27T20:30:00.000Z,False,South Carolina,SEC,Miami,ACC,tv,ABC
400547793,2014,13,regular,2014-11-23T00:00:00.000Z,False,Virginia,ACC,Miami,ACC,tv,ESPN2
400547790,2014,6,regular,2014-10-04T23:30:00.000Z,False,Georgia Tech,ACC,Miami,ACC,tv,ESPN2
400547791,2014,9,regular,2014-10-24T00:00:00.000Z,False,Virginia Tech,ACC,Miami,ACC,tv,ESPN
400547789,2014,4,regular,2014-09-21T00:00:00.000Z,False,Nebraska,Big Ten,Miami,ACC,tv,ESPN2
400547786,2014,1,regular,2014-09-02T00:00:00.000Z,False,Louisville,ACC,Miami,ACC,tv,ESPN
400547779,2014,14,regular,2014-11-29T17:00:00.000Z,False,Georgia,SEC,Georgia Tech,ACC,tv,SECN
400547656,2014,2,regular,2014-09-06T20:00:00.000Z,False,Tulane,American Athletic,Georgia Tech,ACC,tv,ESPNN
400547776,2014,9,regular,2014-10-25T19:30:00.000Z,False,Pittsburgh,ACC,Georgia Tech,ACC,tv,ESPNU
400547775,2014,8,regular,2014-10-18T23:00:00.000Z,False,North Carolina,ACC,Georgia Tech,ACC,tv,ESPNU
400547774,2014,4,regular,2014-09-20T16:00:00.000Z,False,Virginia Tech,ACC,Georgia Tech,ACC,tv,ESPN
400547778,2014,11,regular,2014-11-08T17:30:00.000Z,False,NC State,ACC,Georgia Tech,ACC,ppv,ESGP
400547778,2014,11,regular,2014-11-08T17:30:00.000Z,False,NC State,ACC,Georgia Tech,ACC,web,ESPN3
400547798,2014,7,regular,2014-10-11T19:30:00.000Z,False,Notre Dame,FBS Independents,North Carolina,ACC,tv,NBC
400547669,2014,4,regular,2014-09-20T19:30:00.000Z,False,East Carolina,American Athletic,North Carolina,ACC,tv,ESPNU
400547760,2014,13,regular,2014-11-21T00:30:00.000Z,False,Duke,ACC,North Carolina,ACC,tv,ESPN
400547760,2014,13,regular,2014-11-21T00:30:00.000Z,False,Duke,ACC,North Carolina,ACC,radio,ESPNRM
400547799,2014,9,regular,2014-10-25T16:30:00.000Z,False,Virginia,ACC,North Carolina,ACC,ppv,ESGP
400547799,2014,9,regular,2014-10-25T16:30:00.000Z,False,Virginia,ACC,North Carolina,ACC,web,ESPN3
400547792,2014,10,regular,2014-11-01T16:30:00.000Z,False,Miami,ACC,North Carolina,ACC,ppv,ESGP
400547792,2014,10,regular,2014-11-01T16:30:00.000Z,False,Miami,ACC,North Carolina,ACC,web,ESPN3
400547743,2014,5,regular,2014-09-27T23:00:00.000Z,False,Clemson,ACC,North Carolina,ACC,tv,ESPNU
400547822,2014,4,regular,2014-09-20T19:30:00.000Z,False,BYU,FBS Independents,Virginia,ACC,tv,ESPN
400547756,2014,8,regular,2014-10-18T16:30:00.000Z,False,Duke,ACC,Virginia,ACC,ppv,ESGP
400547756,2014,8,regular,2014-10-18T16:30:00.000Z,False,Duke,ACC,Virginia,ACC,web,ESPN3
400547777,2014,10,regular,2014-11-01T19:30:00.000Z,False,Georgia Tech,ACC,Virginia,ACC,tv,ESPNU
400547824,2014,14,regular,2014-11-29T01:00:00.000Z,False,Virginia Tech,ACC,Virginia,ACC,tv,ESPN
400547769,2014,11,regular,2014-11-08T23:30:00.000Z,False,Florida State,ACC,Virginia,ACC,tv,ESPN
400547752,2014,2,regular,2014-09-06T23:00:00.000Z,False,Troy,Sun Belt,Duke,ACC,mobile,ESPNM
400547752,2014,2,regular,2014-09-06T23:00:00.000Z,False,Troy,Sun Belt,Duke,ACC,web,ESPN3
400547757,2014,10,regular,2014-11-01T16:00:00.000Z,False,Pittsburgh,ACC,Duke,ACC,tv,ESPNU
400547758,2014,11,regular,2014-11-08T17:30:00.000Z,False,Syracuse,ACC,Duke,ACC,ppv,ESGP
400547758,2014,11,regular,2014-11-08T17:30:00.000Z,False,Syracuse,ACC,Duke,ACC,web,ESPN3
400547755,2014,7,regular,2014-10-11T16:30:00.000Z,False,Georgia Tech,ACC,Duke,ACC,ppv,ESGP
400547755,2014,7,regular,2014-10-11T16:30:00.000Z,False,Georgia Tech,ACC,Duke,ACC,web,ESPN3
400547754,2014,5,regular,2014-09-27T23:30:00.000Z,False,Miami,ACC,Duke,ACC,tv,ESPN2
400548116,2014,5,regular,2014-09-27T19:00:00.000Z,False,Massachusetts,Mid-American,Bowling Green,Mid-American,web,ESPN3
400548003,2014,1,regular,2014-08-29T23:30:00.000Z,False,Western Kentucky,Conference USA,Bowling Green,Mid-American,tv,CBSSN
400548159,2014,13,regular,2014-11-20T01:00:00.000Z,False,Toledo,Mid-American,Bowling Green,Mid-American,tv,ESPN2
400548147,2014,11,regular,2014-11-05T01:00:00.000Z,False,Akron,Mid-American,Bowling Green,Mid-American,tv,ESPN2
400548127,2014,7,regular,2014-10-11T18:00:00.000Z,False,Ohio,Mid-American,Bowling Green,Mid-American,web,ESPN3
400548002,2014,4,regular,2014-09-20T16:00:00.000Z,False,Wisconsin,Big Ten,Bowling Green,Mid-American,tv,ESPN2
400548380,2014,5,regular,2014-09-27T23:00:00.000Z,False,South Carolina,SEC,Missouri,SEC,tv,ESPN
400548380,2014,5,regular,2014-09-27T23:00:00.000Z,False,South Carolina,SEC,Missouri,SEC,web,ESPN3
400548334,2014,13,regular,2014-11-23T00:30:00.000Z,False,Tennessee,SEC,Missouri,SEC,tv,ESPN
400548362,2014,8,regular,2014-10-18T23:00:00.000Z,False,Florida,SEC,Missouri,SEC,tv,ESPN2
400548102,2014,2,regular,2014-09-06T16:00:00.000Z,False,Toledo,Mid-American,Missouri,SEC,tv,ESPN
400548341,2014,12,regular,2014-11-16T00:30:00.000Z,False,Texas A&M,SEC,Missouri,SEC,tv,SECN
400610217,2014,1,postseason,2015-01-01T18:00:00.000Z,False,Minnesota,Big Ten,Missouri,SEC,tv,ABC
400610217,2014,1,postseason,2015-01-01T18:00:00.000Z,False,Minnesota,Big Ten,Missouri,SEC,radio,ESPNRM
400610226,2014,1,postseason,2014-12-29T19:00:00.000Z,False,West Virginia,Big 12,Texas A&M,SEC,tv,ESPN
400610226,2014,1,postseason,2014-12-29T19:00:00.000Z,False,West Virginia,Big 12,Texas A&M,SEC,radio,ESPNRM
400548402,2014,1,regular,2014-08-28T22:00:00.000Z,False,South Carolina,SEC,Texas A&M,SEC,tv,SECN
400547671,2014,4,regular,2014-09-20T19:30:00.000Z,False,SMU,American Athletic,Texas A&M,SEC,tv,ABC
400547671,2014,4,regular,2014-09-20T19:30:00.000Z,False,SMU,American Athletic,Texas A&M,SEC,tv,ESPN2
400547671,2014,4,regular,2014-09-20T19:30:00.000Z,False,SMU,American Athletic,Texas A&M,SEC,web,ESPN3
400548377,2014,6,regular,2014-10-04T16:00:00.000Z,False,Mississippi State,SEC,Texas A&M,SEC,tv,ESPN
400548364,2014,8,regular,2014-10-18T19:30:00.000Z,False,Alabama,SEC,Texas A&M,SEC,tv,CBS
400548346,2014,11,regular,2014-11-08T20:30:00.000Z,False,Auburn,SEC,Texas A&M,SEC,tv,CBS
400548346,2014,11,regular,2014-11-08T20:30:00.000Z,False,Auburn,SEC,Texas A&M,SEC,radio,ESPNRM
400547816,2014,3,regular,2014-09-13T16:00:00.000Z,False,Central Michigan,Mid-American,Syracuse,ACC,tv,ESPNN
400547814,2014,13,regular,2014-11-22T20:30:00.000Z,False,Pittsburgh,ACC,Syracuse,ACC,tv,ESPNU
400547819,2014,8,regular,2014-10-18T16:00:00.000Z,False,Wake Forest,ACC,Syracuse,ACC,ppv,ESGP
400547819,2014,8,regular,2014-10-18T16:00:00.000Z,False,Wake Forest,ACC,Syracuse,ACC,web,ESPN3
400547746,2014,9,regular,2014-10-25T23:00:00.000Z,False,Clemson,ACC,Syracuse,ACC,tv,ESPNU
400547739,2014,14,regular,2014-11-29T17:30:00.000Z,False,Boston College,ACC,Syracuse,ACC,ppv,ESGP
400547739,2014,14,regular,2014-11-29T17:30:00.000Z,False,Boston College,ACC,Syracuse,ACC,web,ESPN3
400547809,2014,3,regular,2014-09-13T16:00:00.000Z,False,Florida International,Conference USA,Pittsburgh,ACC,tv,FS1
400547812,2014,6,regular,2014-10-04T23:30:00.000Z,False,Virginia,ACC,Pittsburgh,ACC,ppv,ESGP
